,adm_level,date,perc,ls_temp_day,ls_temp_night,evi,humid,ns_temp,wind_speed,latitude,longitude
653,Apayao,2018-06-01,483.5379773284958,15064.766078312032,14765.091499289916,4762.310208227526,0.01678467338735407,298.944306344697,3.6575691916725854,18.179736016600813,121.26204353023672
654,Apayao,2018-07-01,1024.8350567212892,15027.995942381822,14714.426455670522,5091.448247841544,0.01670664729494037,298.0276396780303,3.4576048417524863,18.179736016600813,121.26204353023672
655,Apayao,2018-08-01,495.32150591444224,14085.407993507812,7109.636031649423,4964.654139156933,0.01698623462156816,297.8677793560606,4.324220137162642,18.179736016600813,121.26204353023672
656,Apayao,2018-09-01,1257.4044773377138,14996.208561574356,14692.090079123554,4863.2857287963425,0.01658716165658199,297.6599786931818,4.107733524206913,18.179736016600813,121.26204353023672
657,Apayao,2018-10-01,529.131699911488,14923.974842767295,14615.37999594238,4641.186795327578,0.01531559048276959,296.586943655303,4.905240145596591,18.179736016600813,121.26204353023672
658,Apayao,2018-11-01,2.540929216073092,14959.491986204099,14669.867315885574,4746.801422041645,0.015015034964590362,296.1734138257576,4.885407881303267,18.179736016600813,121.26204353023672
659,Apayao,2018-12-01,105.61708062624727,14839.517954960436,14607.345911949686,4431.659116302692,0.014515582359198368,295.5643051609849,5.851728959517046,18.179736016600813,121.26204353023672
660,Apayao,2019-01-01,1.9833614218584967,14848.503144654087,14428.205315479814,4861.398882681564,0.012674239548769863,294.022490530303,5.810764197147254,18.179736016600813,121.26204353023672
661,Apayao,2019-02-01,0.04258253126207626,14940.620815581255,14615.01481030635,4912.320975114271,0.011841242963617498,295.290009469697,3.992638790246212,18.179736016600813,121.26204353023672
662,Apayao,2019-03-01,0.9109865325418386,15058.549807263138,14673.584094136742,4980.679329608938,0.012661923964818321,296.8733428030303,3.845859643184778,18.179736016600813,121.26204353023672
663,Apayao,2019-04-01,101.02466001985313,15084.468249137757,14736.996551024551,5237.32371762316,0.014828855341131037,298.95516690340907,3.145802353367661,18.179736016600813,121.26204353023672
664,Apayao,2019-05-01,588.3609134641504,14973.093122337188,14750.849259484685,4537.27780599289,0.016359986680926697,298.5485321969697,2.5035730997721357,18.179736016600813,121.26204353023672
665,Apayao,2019-06-01,215.675561471814,15064.384662203289,14735.266382633394,5174.809547993907,0.017106354236602783,299.4310487689394,2.6198818322383994,18.179736016600813,121.26204353023672
666,Apayao,2019-07-01,1141.042096861779,15018.483262325017,14143.78088861838,4832.0398171660745,0.017039530205004143,298.6219223484849,2.9487535881273668,18.179736016600813,121.26204353023672
667,Apayao,2019-08-01,825.4601268966147,14446.696693041184,2553.515114627713,5106.649873031995,0.017476412382992832,298.2648555871212,4.679144657019413,18.179736016600813,121.26204353023672
668,Apayao,2019-09-01,359.20727687631035,14966.277946845204,13868.53966321769,4447.195124428644,0.016521565841905998,297.3629853219697,4.000968239524148,18.179736016600813,121.26204353023672
669,Apayao,2019-10-01,206.95237825223893,14937.196185838911,14576.335970785149,4437.636973082783,0.015827502265121002,296.7408262310606,4.645541566790956,18.179736016600813,121.26204353023672
670,Apayao,2019-11-01,652.2402439187988,5055.111787380807,13988.479610468656,1984.8093448450988,0.015862780990022602,295.62346117424244,5.887529777758049,18.179736016600813,121.26204353023672
671,Apayao,2019-12-01,635.2938934716708,14791.391357273282,14492.7198214648,4059.109395632301,,,,18.179736016600813,121.26204353023672
672,Aurora,2012-01-01,42.360730088745754,13795.88,14299.13945945946,4264.9149814000675,0.014460141842181862,295.55310997596155,5.513766948993388,15.849604407161786,121.6090902705576
673,Aurora,2012-02-01,633.4844568945969,14622.42918918919,14401.98054054054,5033.081095705106,0.014596550510479853,295.53262094350964,5.543216998760516,15.849604407161786,121.6090902705576
674,Aurora,2012-03-01,154.44780706320532,14189.01837837838,14379.145945945946,3678.8618194115656,0.01476440865259904,296.05654672475964,5.6120411799504195,15.849604407161786,121.6090902705576
675,Aurora,2012-04-01,55.720982672073525,14690.086486486487,14450.517837837839,4964.850321271559,0.01595107179421645,297.44382887620185,3.9059459979717546,15.849604407161786,121.6090902705576
