adm_level,date,ls_temp_day,ls_temp_night,evi,humid,new_perc,soil_moist,soil_temp,ns_temp,wind_speed
Catanduanes,2012-10-01,25.359980000000000,21.289320000000000,0.5591908000000000,0.016629381000000000,0.817875972,0.38214833,25.076620000000000,25.897850000000000,24.041201760000000
Catanduanes,2012-11-01,25.411160000000100,21.85554000000000,0.5069249,0.016584272,0.327952476,0.36848444,25.865400000000000,26.305500000000000,25.5669012
Catanduanes,2012-12-01,25.479640000000000,21.483960000000000,0.5043239700000000,0.016375687,0.659064384,0.36868244,25.201260000000000,25.786700000000000,30.447122400000000
Catanduanes,2013-01-01,21.896040000000000,19.931060000000000,0.5321095,0.015230636,0.46510056,0.37099758,24.164900000000000,24.546560000000100,36.0756936
Catanduanes,2013-02-01,24.500560000000000,20.955160000000000,0.53798457,0.015455033,0.294794442,0.35791463,24.93533000000000,25.022880000000000,35.311575600000000
Catanduanes,2013-03-01,26.027840000000000,21.75382000000000,0.60165103,0.015852513000000000,0.2926495656,0.350358,25.444570000000100,25.236140000000000,26.139657600000000
Catanduanes,2013-04-01,26.460410000000000,22.27624000000000,0.60762603,0.016722517,0.039769696800000000,0.3097766,27.270230000000000,26.51776000000000,19.46736144
Catanduanes,2013-05-01,28.074320000000100,22.861620000000000,0.6578051,0.017701112000000000,0.16031417760000000,0.29009724,27.23937000000010,27.190120000000000,15.1365996
Catanduanes,2013-06-01,26.837800000000000,21.14778000000000,0.6243109000000000,0.01777307,0.43982928000000000,0.35342833,26.047240000000000,26.74957000000010,17.3283264
Catanduanes,2013-07-01,27.66652000000000,22.69572000000010,0.6019781200000000,0.01757261,0.5085787320000000,0.3786656,25.273650000000000,26.225060000000000,16.903188
Catanduanes,2013-08-01,27.766740000000000,20.4144,0.50905947,0.017593516,0.49452328800000000,0.38271606,25.074430000000000,26.202660000000000,23.27662368
Catanduanes,2013-09-01,26.667420000000000,22.760240000000100,0.5165236,0.017631201000000000,0.46315224,0.38317007,25.07928000000000,26.180930000000000,20.0376
