,adm_level,date,perc,ls_temp_day,ls_temp_night,evi,humid,new_perc,soil_moist,soil_temp,ns_temp,wind_speed,longitude,latitude
26,Abra,2014-08-01,0.25508478,27.25592000000006,21.06782000000004,0.48458300000000004,0.01592168,0.4532545439999999,0.4259807,22.80540000000002,23.64247999999992,15.303896640000001,120.68811788855842,17.571436949427834
27,Abra,2014-09-01,0.4682577,26.838340000000017,21.219460000000026,0.45627427,0.016059468,0.925959312,0.4270208,23.161770000000047,23.992700000000013,15.37857468,120.68811788855842,17.571436949427834
28,Abra,2014-10-01,0.06134613,27.104620000000068,20.468920000000082,0.47154470000000004,0.015001156000000003,0.09096330600000001,0.3782231,23.21783000000005,23.289670000000115,17.09119188,120.68811788855842,17.571436949427834
29,Abra,2014-11-01,0.015559647,27.19458000000003,20.01156000000003,0.44103394,0.013957474,0.067457268,0.3346072,22.817440000000033,22.74580000000003,17.235216,120.68811788855842,17.571436949427834
30,Abra,2014-12-01,0.018762859,26.338280000000054,19.096339999999998,0.41408027000000003,0.013012611,0.0512776656,0.2945072,22.036040000000014,21.54287000000005,23.652366120000003,120.68811788855842,17.571436949427834
31,Abra,2015-01-01,0.012535141,26.191720000000032,17.905340000000024,0.4060645,0.010826121,0.021718378800000004,0.24814242,20.453520000000026,19.69738000000001,20.197781999999997,120.68811788855842,17.571436949427834
32,Abra,2015-02-01,0.004362808,28.16536000000002,18.10626000000002,0.3721232,0.011423083999999998,0.015194997359999993,0.22383925,21.913350000000037,20.683280000000025,15.734646,120.68811788855842,17.571436949427834
33,Abra,2015-03-01,0.012383493,31.024940000000015,20.12038000000001,0.38234705,0.011846706,0.040467528,0.22497864,24.06777000000011,22.946500000000015,11.079130679999999,120.68811788855842,17.571436949427834
34,Abra,2015-04-01,0.018668333,32.17248000000001,21.382720000000063,0.38971930000000005,0.013429769,0.068345514,0.24329191,26.191430000000025,24.452140000000043,11.271589920000002,120.68811788855842,17.571436949427834
35,Abra,2015-05-01,0.07814874,31.789160000000038,22.105700000000013,0.41709897,0.014467074,0.243266148,0.29611868,26.152900000000045,25.46774000000005,10.5042762,120.68811788855842,17.571436949427834
36,Abra,2015-06-01,0.06959429,29.149260000000027,21.42714000000001,0.43099995,0.015653402,0.20848068,0.33188188,25.890100000000018,25.619740000000036,8.67484584,120.68811788855842,17.571436949427834
37,Abra,2015-07-01,0.5229281,27.978560000000016,21.00254000000001,0.29941973,0.0160796,0.837136512,0.40730935,23.405700000000024,23.730430000000013,20.6707104,120.68811788855842,17.571436949427834
38,Abra,2015-08-01,0.4265576,27.651200000000017,21.36858000000001,0.42688804,0.016101392,0.803571948,0.42436814,23.408200000000022,24.072930000000042,16.867555199999998,120.68811788855842,17.571436949427834
39,Abra,2015-09-01,0.08027778599999999,27.403700000000015,20.89468000000005,0.4745611,0.015981698,0.22709329199999997,0.41239583,23.640900000000045,24.07030000000003,9.546653880000001,120.68811788855842,17.571436949427834
40,Abra,2015-10-01,0.22138473,27.23562000000004,20.78454000000005,0.4821315,0.015641183,0.32712158160000004,0.401155,23.06912000000011,23.564540000000022,19.2986532,120.68811788855842,17.571436949427834
41,Abra,2015-11-01,0.005664542,27.515160000000037,21.048440000000028,0.46668823000000004,0.0143390745,0.042823411199999994,0.36241743,22.985960000000034,23.230340000000012,16.473872159999996,120.68811788855842,17.571436949427834
42,Abra,2015-12-01,0.07801234,27.065660000000037,20.173180000000002,0.42776885000000003,0.01397749,0.17739664200000005,0.32716718,22.506370000000118,22.291620000000023,18.1376586,120.68811788855842,17.571436949427834
43,Abra,2016-01-01,0.008072211999999999,26.28582,19.497640000000047,0.42104717,0.01270048,0.017354864879999998,0.2891897,21.79498000000001,21.51537000000002,14.834366639999999,120.68811788855842,17.571436949427834
44,Abra,2016-02-01,0.014921917,27.31220000000002,19.139400000000023,0.38753770000000004,0.0120007545,0.0099958464,0.23256,22.303670000000125,21.21768000000003,16.50761388,120.68811788855842,17.571436949427834
45,Abra,2016-03-01,0.0031764590000000004,30.393160000000023,20.48939999999999,0.38302737000000003,0.012912805,0.023748443999999994,0.22615819,24.28222000000011,22.876980000000003,12.6692964,120.68811788855842,17.571436949427834
46,Abra,2016-04-01,0.003910271,32.30650000000003,22.222000000000037,0.40287253,0.013750137,0.052662351600000004,0.23876071,26.82928000000004,25.573270000000036,9.80816472,120.68811788855842,17.571436949427834
47,Abra,2016-05-01,0.127392,30.683160000000044,22.213920000000087,0.42175327,0.015412307,0.350157744,0.2929493,26.071770000000015,25.724450000000047,8.52931656,120.68811788855842,17.571436949427834
48,Abra,2016-06-01,0.14700668,27.631880000000024,21.72090000000003,0.46402485,0.01642214,0.32677574400000003,0.3927126,24.029800000000023,24.77737000000002,10.2807684,120.68811788855842,17.571436949427834
49,Abra,2016-07-01,0.13299526,27.747180000000014,20.982520000000022,0.46793477000000006,0.016103232,0.335204568,0.400878,23.89834000000002,24.667230000000018,9.532489320000002,120.68811788855842,17.571436949427834
50,Abra,2016-08-01,0.5000587000000001,26.58832000000001,19.642400000000066,0.3991055,0.016808147,0.747419904,0.4275647,23.092430000000036,23.697100000000034,17.916714000000002,120.68811788855842,17.571436949427834
51,Abra,2016-09-01,0.20730944,26.679700000000025,20.16894000000002,0.4313057,0.016317507,0.457573284,0.42579234,23.003960000000006,23.766840000000002,13.691693520000003,120.68811788855842,17.571436949427834
52,Abra,2016-10-01,0.24138467,27.454589999999996,20.904100000000028,0.4433384,0.01603277,0.48285846000000004,0.42191964,22.888400000000047,23.801660000000027,15.666766559999994,120.68811788855842,17.571436949427834
53,Abra,2016-11-01,0.110953905,27.26054000000005,20.439520000000016,0.45749624000000005,0.014690083,0.27888606,0.386336,22.544600000000003,22.975850000000037,19.70985384,120.68811788855842,17.571436949427834
54,Abra,2016-12-01,0.05127952,26.351620000000025,20.51526000000007,0.45826809999999996,0.014483846000000003,0.08397367200000001,0.3589074,22.26803000000001,22.215840000000014,23.38889184,120.68811788855842,17.571436949427834
55,Abra,2017-01-01,0.019617867,25.31990000000002,18.612320000000068,0.4429418,0.012711957,0.02515983588,0.31967822,21.214750000000038,20.790520000000015,21.702351599999997,120.68811788855842,17.571436949427834
56,Abra,2017-02-01,0.025800137,26.555300000000045,17.011160000000075,0.43898945000000006,0.0123349875,0.0251882316,0.28361464,21.058100000000024,20.11420000000004,20.2210578,120.68811788855842,17.571436949427834
57,Abra,2017-03-01,0.0067828763,30.181579999999997,20.32764000000003,0.4288798300000001,0.012933843,0.021054711600000005,0.24594276,23.777430000000038,22.37112000000002,13.465168199999999,120.68811788855842,17.571436949427834
58,Abra,2017-04-01,0.029112782,31.477059999999994,21.56486000000001,0.436008,0.013721281,0.096322932,0.25078365,25.49246000000005,24.033100000000047,11.13335172,120.68811788855842,17.571436949427834
59,Abra,2017-05-01,0.23781054,31.21654000000001,21.770560000000046,0.41413130000000004,0.015454665,0.504033696,0.3540825,24.64315000000005,24.828880000000026,8.483987520000001,120.68811788855842,17.571436949427834
60,Abra,2017-06-01,0.09269092,28.368060000000014,21.479980000000012,0.48794497000000003,0.01641288,0.26261283599999996,0.3972526,24.05510000000004,24.75010000000003,10.03323492,120.68811788855842,17.571436949427834
61,Abra,2017-07-01,0.26890242,26.898420000000044,19.151800000000037,0.39314878000000003,0.016152026,0.5946342119999999,0.4235246,23.20780000000002,24.16070000000002,11.6476848,120.68811788855842,17.571436949427834
62,Abra,2017-08-01,0.21498293,27.213920000000087,21.346780000000024,0.38804778,0.016624074,0.439676712,0.4251776,23.284500000000037,24.029960000000017,11.950502760000001,120.68811788855842,17.571436949427834
63,Abra,2017-09-01,0.18951699,27.89080000000007,21.179820000000063,0.46784030000000004,0.01650049,0.36719352,0.41895643,23.47377999999992,24.238200000000006,11.669249520000001,120.68811788855842,17.571436949427834
64,Abra,2017-10-01,0.15044592,25.82916000000006,20.982920000000036,0.4615721,0.01571577,0.303273828,0.4130608,22.885199999999998,23.51934,17.4281112,120.68811788855842,17.571436949427834
65,Abra,2017-11-01,0.091295205,26.91264000000001,20.57266000000004,0.46064150000000004,0.0154961,0.26627367599999996,0.40022147,22.716670000000022,23.484700000000032,18.245482559999996,120.68811788855842,17.571436949427834
66,Abra,2017-12-01,0.0157832,25.2919,19.028750000000002,0.4280319000000001,0.013675817,0.07911311039999999,0.3586106,21.602170000000115,21.31106000000011,25.3580814,120.68811788855842,17.571436949427834
67,Abra,2018-01-01,0.017001947,25.978120000000047,19.157960000000003,0.40307053000000004,0.013030171,0.0300447756,0.30843478,21.41314,21.219420000000014,18.65078028,120.68811788855842,17.571436949427834
68,Abra,2018-02-01,0.022086501,28.164720000000045,19.623800000000017,0.41016123,0.012738446,0.013961456279999994,0.2637795,22.361050000000034,21.438320000000033,16.60200012,120.68811788855842,17.571436949427834
69,Abra,2018-03-01,0.0034281565,29.752140000000054,20.403400000000033,0.41950909999999986,0.012010431,0.0221720526,0.23141782,23.919820000000016,22.282460000000015,15.229493999999999,120.68811788855842,17.571436949427834
70,Abra,2018-04-01,0.017712196,30.99054000000001,21.243300000000033,0.3866575,0.013522388,0.1529984808,0.22634833,26.387400000000014,24.588000000000022,11.35150524,120.68811788855842,17.571436949427834
71,Abra,2018-05-01,0.045426592,29.350120000000004,21.57812000000007,0.45242617,0.015033762,0.30099254400000003,0.36939412,25.091940000000022,25.904200000000003,8.66733984,120.68811788855842,17.571436949427834
72,Abra,2018-06-01,0.4008318,27.18840000000006,21.43458000000004,0.41309146,0.016544389,0.5973051960000002,0.40275896,23.77950000000004,24.442350000000033,15.1482492,120.68811788855842,17.571436949427834
73,Abra,2018-07-01,0.32068416,25.996940000000052,19.665880000000016,0.45361973,0.016461039,0.642988476,0.42930394,22.913720000000126,23.48562000000004,14.0468724,120.68811788855842,17.571436949427834
74,Abra,2018-08-01,0.64929414,26.26084000000003,18.372460000000046,0.36533425,0.016756475,0.980803584,0.43422753,22.705700000000036,23.490170000000035,19.620787320000005,120.68811788855842,17.571436949427834
75,Abra,2018-09-01,0.27374437,26.911820000000034,20.28388000000001,0.44010796,0.016045744,0.6141741479999999,0.42220426,23.07083,23.534100000000024,14.344791840000001,120.68811788855842,17.571436949427834
76,Abra,2018-10-01,0.05479016,27.05086,20.345700000000022,0.46640474000000004,0.014694993,0.158768766,0.38002342,23.112099999999998,23.204499999999996,15.9768252,120.68811788855842,17.571436949427834
77,Abra,2018-11-01,0.0049791806,27.76774000000006,20.64758000000006,0.46542910000000004,0.014126007,0.049293586800000004,0.34889138,22.966420000000028,23.115139999999997,15.122953440000002,120.68811788855842,17.571436949427834
78,Abra,2018-12-01,0.016322132,27.653520000000015,20.333980000000054,0.44184365,0.013417438,0.0902582136,0.28511354,23.05746000000005,22.774260000000027,20.5324056,120.68811788855842,17.571436949427834
79,Agusan del Norte,2012-06-01,0.114697106,27.53140000000002,22.16744,0.480573,0.015854092,0.27585972000000003,0.41434637,24.13076000000001,25.326440000000048,9.83674008,125.50445266090642,9.082153011767714
80,Agusan del Norte,2012-07-01,0.15427278,27.197090000000003,19.235340000000008,0.4609316,0.016192967,0.400099248,0.42372075,23.85772000000003,24.829830000000015,10.7718624,125.50445266090642,9.082153011767714
81,Agusan del Norte,2012-08-01,0.05044902,29.58298000000002,21.193900000000042,0.5167076,0.016023106999999998,0.1857328128,0.4105297000000001,24.369680000000017,25.546470000000113,8.891228520000002,125.50445266090642,9.082153011767714
82,Agusan del Norte,2012-09-01,0.16772835,28.736879999999985,20.850720000000024,0.40552039,0.016239846000000002,0.4067208360000001,0.4241046,23.826099999999997,24.745100000000036,12.8547702,125.50445266090642,9.082153011767714
83,Agusan del Norte,2012-10-01,0.1525648,29.208060000000046,20.401020000000017,0.4239069000000001,0.016676726,0.351725004,0.41941074,24.018580000000043,24.671140000000037,14.03950176,125.50445266090642,9.082153011767714
84,Agusan del Norte,2012-11-01,0.23035266,26.9837,19.320220000000063,0.45354663,0.017099043,0.485500644,0.4253161,24.029300000000035,24.46777000000003,13.37714208,125.50445266090642,9.082153011767714
85,Agusan del Norte,2012-12-01,0.18342279,26.917239999999993,21.25464000000005,0.47949644,0.016816808,0.626393088,0.422534,24.063900000000046,24.371100000000013,15.719446799999995,125.50445266090642,9.082153011767714
86,Agusan del Norte,2013-01-01,0.4138161,25.848820000000046,17.527780000000007,0.37815874,0.01700721,1.1115226079999998,0.4350425,23.459280000000035,23.895380000000046,14.8549428,125.50445266090642,9.082153011767714
87,Agusan del Norte,2013-02-01,0.26711038,25.13548000000003,20.58074000000005,0.47459077,0.016521858,0.6508208520000001,0.41690788,23.922540000000026,23.991700000000037,17.49155976,125.50445266090642,9.082153011767714
88,Agusan del Norte,2013-03-01,0.1347337,27.138160000000028,21.278980000000047,0.5003188000000001,0.016217278,0.3287396304,0.41091093,24.185170000000028,24.345640000000003,14.04350388,125.50445266090642,9.082153011767714
89,Agusan del Norte,2013-04-01,0.10391704,28.34776000000005,21.937500000000057,0.5303257,0.016763418999999998,0.35013081599999996,0.41213894,24.780880000000025,25.119680000000017,12.6156348,125.50445266090642,9.082153011767714
90,Agusan del Norte,2013-05-01,0.08353878,28.94258000000002,21.922259999999994,0.49596760000000006,0.016766272,0.17793952560000004,0.3975881,25.375,25.72735,10.63068696,125.50445266090642,9.082153011767714
91,Agusan del Norte,2013-06-01,0.20849782,28.407420000000002,20.202140000000043,0.4225744000000002,0.016665261,0.478748016,0.41715154,24.362700000000018,25.203550000000007,8.73391968,125.50445266090642,9.082153011767714
92,Agusan del Norte,2013-07-01,0.11887854,28.061960000000056,21.509120000000053,0.5056191,0.01641062,0.32359269599999996,0.4224232,24.025570000000016,24.870570000000043,9.585745200000002,125.50445266090642,9.082153011767714
93,Agusan del Norte,2013-08-01,0.20038913,28.010060000000067,20.82892000000004,0.49475547,0.016109021,0.491523768,0.42850098,23.88122000000004,24.813870000000122,9.995666760000002,125.50445266090642,9.082153011767714
94,Agusan del Norte,2013-09-01,0.035698228,28.784320000000037,21.33302000000009,0.41808310000000004,0.01616688,0.16183190520000001,0.4079868,24.573300000000017,25.486630000000048,10.343580840000001,125.50445266090642,9.082153011767714
95,Agusan del Norte,2013-10-01,0.12625818,29.621940000000052,21.09304000000003,0.46516070000000004,0.01642575,0.296720136,0.4072052,24.15948000000003,24.81310000000002,13.337420400000001,125.50445266090642,9.082153011767714
96,Agusan del Norte,2013-11-01,0.23232642,27.10741999999999,21.047540000000026,0.5000047400000001,0.01703594,0.6056057519999999,0.42463505,23.949460000000045,24.385430000000042,14.5909458,125.50445266090642,9.082153011767714
97,Agusan del Norte,2013-12-01,0.13166496,26.768020000000035,20.85934000000003,0.42085176,0.017219968000000002,0.39992508,0.42080352,24.38432999999992,24.63040000000001,13.364624520000001,125.50445266090642,9.082153011767714
98,Agusan del Norte,2014-01-01,0.56287485,22.77284000000003,18.838960000000043,0.2693515,0.016456986,1.2227122079999997,0.43522465,22.99255000000005,23.29104000000001,19.0423152,125.50445266090642,9.082153011767714
99,Agusan del Norte,2014-02-01,0.106423914,25.994979999999998,20.634640000000047,0.45664940000000015,0.015542013,0.442436832,0.41701284,23.272500000000036,23.466240000000028,15.5541672,125.50445266090642,9.082153011767714
100,Agusan del Norte,2014-03-01,0.23785266,27.53517999999997,20.901250000000005,0.47166206000000005,0.016287228,0.84875904,0.40965605,23.811500000000024,23.98350000000005,16.02702,125.50445266090642,9.082153011767714
101,Agusan del Norte,2014-04-01,0.06686289999999999,27.901260000000036,21.933320000000037,0.50130845,0.01678188,0.293139144,0.4156765000000001,24.559529999999995,25.010800000000017,12.601285200000001,125.50445266090642,9.082153011767714
102,Agusan del Norte,2014-05-01,0.068623886,28.36760000000004,22.381340000000023,0.443949,0.017247597,0.1549725768,0.3791957,25.61352000000005,25.830070000000035,11.525803920000001,125.50445266090642,9.082153011767714
103,Agusan del Norte,2014-06-01,0.11119104,28.68398000000002,22.14740000000006,0.50257925,0.016988622,0.26680066560000004,0.39442813,24.966060000000027,25.818380000000047,8.413223760000001,125.50445266090642,9.082153011767714
104,Agusan del Norte,2014-07-01,0.11365719,27.444180000000017,19.628360000000043,0.4423957500000001,0.016396997,0.375216732,0.41892636,23.98675000000003,25.102779999999996,12.345888960000002,125.50445266090642,9.082153011767714
105,Agusan del Norte,2014-08-01,0.07442338,28.662720000000036,21.97442000000001,0.4814672400000001,0.016223175,0.1829490768,0.40778342,24.462180000000046,25.497280000000046,6.65911332,125.50445266090642,9.082153011767714
106,Agusan del Norte,2014-09-01,0.14918758,28.74248,18.201360000000022,0.45571620000000007,0.016256358000000002,0.29797905599999996,0.4175129,23.99847000000011,24.990530000000035,10.26792432,125.50445266090642,9.082153011767714
107,Agusan del Norte,2014-10-01,0.10359446,28.53630000000004,21.237760000000037,0.44977680000000003,0.016637366,0.29896732800000003,0.4114968,24.37220000000002,25.190600000000018,11.1618072,125.50445266090642,9.082153011767714
108,Agusan del Norte,2014-11-01,0.157674,27.626480000000015,20.96156000000002,0.45454890000000014,0.017086593,0.35860536,0.41754854,24.34716000000003,24.852300000000014,11.918697479999999,125.50445266090642,9.082153011767714
109,Agusan del Norte,2014-12-01,0.35525078,27.30014,21.23230000000001,0.44104136,0.01726237,1.0567760400000001,0.4321798,23.90002000000004,24.40423000000004,15.470526600000001,125.50445266090642,9.082153011767714
110,Agusan del Norte,2015-01-01,0.30676502,26.519100000000037,20.54316,0.42228745,0.016456427,0.9564703920000002,0.4297521,23.610000000000014,23.88635000000005,15.30104184,125.50445266090642,9.082153011767714
111,Agusan del Norte,2015-02-01,0.079585806,26.208660000000066,20.177880000000016,0.49859917,0.015036143,0.27469180800000004,0.3977399,23.36990000000003,23.171780000000012,15.896628,125.50445266090642,9.082153011767714
112,Agusan del Norte,2015-03-01,0.03933626,27.824680000000058,20.54674,0.51573027,0.014802876,0.11470881599999998,0.3344232,23.88262000000003,23.650450000000035,15.0996132,125.50445266090642,9.082153011767714
113,Agusan del Norte,2015-04-01,0.040086314,28.87868000000003,21.45342000000005,0.47239633999999997,0.016020505,0.1228984632,0.32031152,25.619529999999997,24.907650000000046,12.820774680000001,125.50445266090642,9.082153011767714
114,Agusan del Norte,2015-05-01,0.047343854000000005,30.16596000000004,22.342900000000043,0.4727964,0.016147977,0.0834468408,0.30229053,26.486320000000035,25.935000000000002,9.54841248,125.50445266090642,9.082153011767714
115,Agusan del Norte,2015-06-01,0.16970465,29.43959000000001,20.57648000000006,0.41025770000000006,0.016496195,0.4202252496,0.3587843,25.068100000000015,25.287440000000004,9.73103976,125.50445266090642,9.082153011767714
116,Agusan del Norte,2015-07-01,0.07821373,29.23939999999999,21.51660000000004,0.48113022000000005,0.01617683,0.16251012,0.3611257,24.866450000000043,25.61193000000003,9.12690936,125.50445266090642,9.082153011767714
117,Agusan del Norte,2015-08-01,0.07679906,29.06484000000006,21.800620000000038,0.48754263000000003,0.016298337,0.2185539336,0.37690458,25.041470000000118,25.666200000000003,9.51091668,125.50445266090642,9.082153011767714
118,Agusan del Norte,2015-09-01,0.13999727,28.65766000000002,20.260060000000067,0.49557320000000005,0.01655299,0.23864691600000001,0.38188422,24.799000000000035,25.349500000000035,9.5997096,125.50445266090642,9.082153011767714
119,Agusan del Norte,2015-10-01,0.07544221,29.184740000000033,22.173180000000002,0.50823726,0.016416073,0.145346274,0.37057233,25.37140000000005,25.69467000000003,11.047217400000001,125.50445266090642,9.082153011767714
120,Agusan del Norte,2015-11-01,0.234924,26.687440000000038,20.497460000000046,0.46932065000000006,0.017170368000000002,0.35063316,0.38714418,25.00540000000001,24.90160000000003,13.632302880000001,125.50445266090642,9.082153011767714
121,Agusan del Norte,2015-12-01,0.18313478,26.095140000000015,21.058750000000032,0.45121284,0.016785167,0.463082076,0.39849445,24.680660000000046,24.47094000000004,14.535906120000002,125.50445266090642,9.082153011767714
122,Agusan del Norte,2016-01-01,0.052255042,26.803480000000036,21.047239999999988,0.5257884,0.015734289,0.122388192,0.37241554,24.21105,23.888329999999996,15.890599080000001,125.50445266090642,9.082153011767714
123,Agusan del Norte,2016-02-01,0.09808292,27.007600000000025,20.70374000000004,0.5131401,0.015903538000000002,0.196449912,0.35976090000000005,24.407200000000046,23.858820000000037,16.8730452,125.50445266090642,9.082153011767714
124,Agusan del Norte,2016-03-01,0.012715464,28.56382000000002,21.46120000000002,0.48011390000000004,0.015539568,0.051896439,0.3028756,25.146100000000047,24.18374,14.051728800000001,125.50445266090642,9.082153011767714
125,Agusan del Norte,2016-04-01,0.037705597,30.042940000000044,22.092100000000016,0.5070112,0.016364673,0.11118577680000001,0.28570476,26.47488000000004,25.165520000000015,13.902349320000004,125.50445266090642,9.082153011767714
126,Agusan del Norte,2016-05-01,0.10228118,28.505240000000015,21.030400000000043,0.4724106,0.017524013,0.21269566799999998,0.31106952,26.601770000000045,25.72270000000003,12.43113408,125.50445266090642,9.082153011767714
127,Agusan del Norte,2016-06-01,0.21556208,28.86063999999999,21.047480000000007,0.4763776,0.01671145,0.3147848099999999,0.37067127,25.472650000000044,25.742670000000032,8.69957532,125.50445266090642,9.082153011767714
128,Agusan del Norte,2016-07-01,0.21082173,27.701040000000035,21.48291000000006,0.5118815400000001,0.01618697,0.4138747776,0.39663127,24.789600000000007,25.46166000000011,9.526797720000001,125.50445266090642,9.082153011767714
129,Agusan del Norte,2016-08-01,0.05849749200000001,29.552480000000003,20.222740000000044,0.53104473,0.016413702,0.204414984,0.38983345,24.917230000000018,25.89092000000005,10.618595280000001,125.50445266090642,9.082153011767714
130,Agusan del Norte,2016-09-01,0.1730273,29.605279999999993,21.793180000000007,0.447504,0.01659398,0.332320968,0.40175858,24.754140000000007,25.27224000000001,9.049538159999999,125.50445266090642,9.082153011767714
131,Agusan del Norte,2016-10-01,0.19005373,28.42446000000001,21.109320000000025,0.38665713,0.016776206000000002,0.458708724,0.42040467,24.337400000000002,25.10098000000005,10.45924776,125.50445266090642,9.082153011767714
132,Agusan del Norte,2016-11-01,0.24787535,27.892980000000023,20.978080000000034,0.4892252000000001,0.01694814,0.660631068,0.42940405,23.99102000000005,24.51776000000001,13.11228648,125.50445266090642,9.082153011767714
133,Agusan del Norte,2016-12-01,0.20435473,26.43574000000001,19.939220000000034,0.39613418000000006,0.017118732,0.633079476,0.42908683,24.107050000000015,24.75994000000003,11.717101079999999,125.50445266090642,9.082153011767714
